0.5329	0.4331	0.6435	0.4506	0.4087	0.4475	0.6369	0.0376	0.3872	0.879	0.4054	0.0803	0.1839	0.0108	0.6306	0.9584	0.3413	0.6715	0.1185	0.9869	0.9504	0.7543	0.3433	0.5264	0.7278	0.7506	0.6553	0.3633	0	0.9191	0.8866	0.0946	0.8049	0.7783	0.8308	0.3982	0.8654	0.119	0.6849	0.2821	0.6395	0.0975	0.6479	0.1133	0.4569	0.4715	0.1499	0.6021	0.199	0.004	0.5075	0.949	0.7638	0.417	0.6542	0.7134	0.8302	0.5174	0.4082	0.2975	0.7758	0.0285	0.9326	0.2311	0.1912	0.7444	0.1673	0.1969	0.9997	0.9339	0.2461	0.5314	0.196	0.0151	0.1999	0.7419	0.7629	0.3452	0.1137	0.5366	0.4092	0.0633	0.9397	0.0384	0.1906	0.1147	0.8001	0.1125	0.4414	0.1933	0.471	0.0485	0.5824	0.3449	0.519	0.3	0.0742	0.2114	0.2325	0.9531	
0.4914	0.2548	0.4468	0.8458	0.0475	0.9872	0.0113	0.7442	0.2357	0.4237	0.9325	0.1757	0.7271	0.4804	0.2372	0.3616	0.1292	0.3995	0.8588	0.0773	0.5469	0.0762	0.1713	0.131	0.2097	0.007	0.1464	0.0044	0.9191	0	0.2804	0.6048	0.8323	0.6471	0.4071	0.902	0.0386	0.8576	0.8799	0.6486	0.1132	0.2446	0.3707	0.7899	0.1309	0.9958	0.5381	0.5177	0.5917	0.0277	0.7813	0.5303	0.8555	0.7475	0.301	0.1291	0.531	0.4779	0.3354	0.357	0.0466	0.3327	0.6178	0.7721	0.9081	0.7642	0.9704	0.6239	0.2519	0.6634	0.7296	0.0136	0.4042	0.8825	0.3762	0.3421	0.8452	0.617	0.607	0.7739	0.8634	0.7883	0.9674	0.0892	0.4693	0.8863	0.5206	0.1716	0.2145	0.5382	0.8735	0.5619	0.5473	0.1428	0.2666	0.6962	0.4361	0.5868	0.5702	0.4345	
0.6975	0.4156	0.2749	0.364	0.9877	0.0977	0.4015	0.5671	0.0409	0.4924	0.1568	0.5888	0.193	0.9833	0.1678	0.5972	0.4582	0.3524	0.9845	0.6586	0.6772	0.1783	0.1202	0.3791	0.3452	0.7623	0.4872	0.6669	0.8866	0.2804	0	0.2014	0.4773	0.4285	0.0857	0.8872	0.0187	0.9001	0.6673	0.3267	0.7455	0.5118	0.0237	0.5983	0.0548	0.3825	0.0351	0.6665	0.3044	0.7652	0.7887	0.2645	0.434	0.7628	0.3302	0.5902	0.4193	0.492	0.7464	0.6401	0.677	0.3297	0.2523	0.257	0.8347	0.5731	0.5113	0.9345	0.6847	0.8401	0.9381	0.5891	0.7165	0.4254	0.7932	0.0194	0.9263	0.8305	0.8787	0.3958	0.3552	0.9936	0.114	0.7138	0.4999	0.4004	0.5465	0.9848	0.7079	0.349	0.019	0.243	0.8821	0.4615	0.1394	0.5509	0.6775	0.5543	0.6547	0.1051	
0.0969	0.0774	0.5605	0.4036	0.861	0.4509	0.3618	0.1922	0.8476	0.095	0.9174	0.0599	0.0809	0.2427	0.7121	0.9009	0.0198	0.0995	0.4557	0.0857	0.9251	0.5578	0.414	0.4104	0.9917	0.3418	0.1042	0.1613	0.0946	0.6048	0.2014	0	0.0302	0.8504	0.959	0.9015	0.6804	0.5806	0.5058	0.8573	0.0342	0.744	0.5573	0.4345	0.6856	0.2792	0.8353	0.5209	0.3092	0.1555	0.5473	0.0901	0.4407	0.2682	0.8659	0.953	0.8473	0.3227	0.787	0.813	0.4494	0.004	0.5427	0.5829	0.1759	0.1892	0.7403	0.7955	0.3668	0.2825	0.0072	0.234	0.0192	0.9323	0.5468	0.9699	0.1928	0.076	0.6276	0.288	0.5339	0.0867	0.3565	0.4681	0.2896	0.0377	0.5375	0.8413	0.2105	0.3199	0.7642	0.6768	0.0626	0.4222	0.3599	0.3939	0.9818	0.9169	0.7107	0.9073	
0.9951	0.9999	0.3778	0.6888	0.7072	0.4217	0.4657	0.2052	0.2505	0.4255	0.9511	0.9422	0.0584	0.6462	0.1365	0.3769	0.2207	0.1597	0.5517	0.4277	0.9717	0.8767	0.352	0.3669	0.1671	0.1494	0.3732	0.5799	0.8049	0.8323	0.4773	0.0302	0	0.9934	0.9627	0.697	0.7658	0.7282	0.1017	0.7833	0.7011	0.4955	0.1575	0.3142	0.2919	0.2913	0.8757	0.9159	0.5264	0.8192	0.5152	0.6817	0.2937	0.062	0.4807	0.2389	0.9025	0.789	0.6457	0.8956	0.678	0.248	0.5898	0.8312	0.5207	0.0709	0.9517	0.1075	0.9104	0.0409	0.6575	0.0511	0.4347	0.3751	0.3306	0.6607	0.0778	0.7537	0.5491	0.3202	0.9849	0.7613	0.747	0.468	0.83	0.115	0.5363	0.3381	0.2797	0.1864	0.1393	0.4229	0.6313	0.0016	0.88	0.9076	0.1699	0.5759	0.7612	0.3081	
0.6862	0.8196	0.1541	0.6387	0.6406	0.7301	0.0752	0.3939	0.5745	0.0805	0.7192	0.0196	0.1967	0.3754	0.6241	0.4051	0.9867	0.8176	0.6246	0.8445	0.9238	0.8631	0.7968	0.2129	0.2847	0.0924	0.4587	0.5322	0.7783	0.6471	0.4285	0.8504	0.9934	0	0.3883	0.6807	0.6916	0.8903	0.9317	0.4901	0.8094	0.1724	0.1216	0.0486	0.9669	0.1659	0.5615	0.5632	0.4236	0.8907	0.102	0.5148	0.2381	0.7204	0.7832	0.8094	0.8786	0.2879	0.6459	0.3617	0.7121	0.5016	0.9193	0.764	0.6831	0.8955	0.1192	0.2442	0.3027	0.6566	0.807	0.6231	0.6472	0.3987	0.9038	0.1058	0.1585	0.7928	0.0248	0.7546	0.544	0.467	0.4766	0.6869	0.2067	0.375	0.0225	0.6199	0.476	0.9562	0.4664	0.2784	0.5374	0.6831	0.2794	0.4825	0.0096	0.7509	0.2084	0.5497	
0.7617	0.2714	0.682	0.4367	0.3008	0.2407	0.7409	0.5878	0.9162	0.1844	0.6634	0.9724	0.2489	0.7296	0.9472	0.1172	0.1821	0.6758	0.9007	0.2183	0.5127	0.7938	0.8744	0.9604	0.9501	0.5267	0.8092	0.7071	0.8308	0.4071	0.0857	0.959	0.9627	0.3883	0	0.8133	0.3304	0.3179	0.445	0.5246	0.5253	0.927	0.8005	0.0187	0.3839	0.428	0.2961	0.59	0.5344	0.3985	0.5009	0.3126	0.1823	0.0762	0.7213	0.9462	0.194	0.0358	0.9244	0.1462	0.5726	0.4005	0.2779	0.3388	0.0906	0.3471	0.2212	0.5468	0.6646	0.0827	0.7596	0.651	0.9149	0.4687	0.2092	0.5422	0.3882	0.1696	0.5715	0.8754	0.5456	0.1204	0.6128	0.558	0.7137	0.6404	0.8046	0.7208	0.3371	0.9893	0.1758	0.6452	0.052	0.7288	0.4708	0.0785	0.7228	0.4725	0.2657	0.885	
0.3499	0.2399	0.5373	0.0523	0.1346	0.5169	0.7696	0.0306	0.0175	0.1838	0.1149	0.3161	0.0167	0.5329	0.011	0.8898	0.3663	0.1965	0.5811	0.6353	0.5921	0.4609	0.6687	0.8747	0.1288	0.423	0.2329	0.9147	0.3982	0.902	0.8872	0.9015	0.697	0.6807	0.8133	0	0.7104	0.8745	0.3624	0.0205	0.0622	0.5709	0.6708	0.9499	0.957	0.6115	0.9738	0.7801	0.0544	0.6376	0.0774	0.1845	0.2655	0.5602	0.2175	0.1866	0.9611	0.2942	0.63	0.6036	0.7465	0.1513	0.0134	0.8259	0.2781	0.7411	0.0269	0.9826	0.3803	0.6997	0.3498	0.2291	0.9017	0.2293	0.0948	0.3824	0.9727	0.3947	0.5513	0.0342	0.317	0.0986	0.8859	0.3688	0.483	0.5838	0.2969	0.9032	0.0538	0.3747	0.1913	0.4838	0.4341	0.9438	0.2608	0.5246	0.312	0.7134	0.6956	0.6901	
0.9293	0.6306	0.1126	0.9511	0.6524	0.1126	0.8292	0.636	0.0037	0.7669	0.4586	0.5248	0.5765	0.352	0.6903	0.3877	0.4721	0.5861	0.7928	0.6658	0.3865	0.4153	0.8026	0.4103	0.8824	0.0663	0.8914	0.5297	0.8654	0.0386	0.0187	0.6804	0.7658	0.6916	0.3304	0.7104	0	0.1408	0.1503	0.4258	0.8612	0.9281	0.1845	0.5627	0.3479	0.6598	0.2713	0.8989	0.9259	0.2982	0.3317	0.908	0.8641	0.1121	0.7252	0.3566	0.2231	0.3276	0.7219	0.0148	0.945	0.0263	0.0896	0.9458	0.5912	0.7264	0.8356	0.0539	0.3659	0.59	0.7528	0.5918	0.823	0.1979	0.3317	0.1347	0.1138	0.0191	0.8491	0.3909	0.2881	0.5998	0.9965	0.7924	0.4865	0.2045	0.8251	0.2359	0.4738	0.4507	0.3892	0.7214	0.9436	0.7352	0.3345	0.0348	0.4622	0.6257	0.1548	0.7618	
0.7239	0.6651	0.623	0.7805	0.3554	0.6979	0.8981	0.8632	0.4931	0.6608	0.1373	0.2528	0.1676	0.9946	0.8521	0.3549	0.6971	0.7111	0.1656	0.5535	0.4349	0.9783	0.5767	0.7025	0.2234	0.8678	0.6181	0.7671	0.119	0.8576	0.9001	0.5806	0.7282	0.8903	0.3179	0.8745	0.1408	0	0.5039	0.5481	0.1637	0.9801	0.0075	0.4758	0.9067	0.7004	0.7896	0.1225	0.9728	0.5922	0.291	0.5282	0.7339	0.4825	0.6407	0.2644	0.9783	0.9856	0.0967	0.2033	0.1654	0.3479	0.0106	0.2492	0.1949	0.9671	0.2541	0.1773	0.6305	0.5055	0.5952	0.9864	0.6133	0.9208	0.0222	0.5998	0.0435	0.3222	0.7793	0.493	0.4788	0.481	0.0318	0.9582	0.4642	0.2352	0.7647	0.1459	0.6513	0.3504	0.4182	0.8655	0.2542	0.0925	0.769	0.4252	0.8799	0.3206	0.116	0.0149	
0.1839	0.9533	0.411	0.9513	0.9902	0.5023	0.1837	0.0996	0.8396	0.6275	0.0618	0.8466	0.8473	0.5975	0.8288	0.2134	0.4687	0.5521	0.2109	0.3511	0.0768	0.9251	0.1248	0.7214	0.2828	0.5697	0.9264	0.3541	0.6849	0.8799	0.6673	0.5058	0.1017	0.9317	0.445	0.3624	0.1503	0.5039	0	0.8411	0.3101	0.8503	0.4829	0.6375	0.2814	0.7217	0.2572	0.9722	0.8945	0.5534	0.0062	0.9152	0.4033	0.8734	0.6876	0.2639	0.6481	0.4863	0.4235	0.1166	0.4345	0.5672	0.3793	0.4197	0.7168	0.5232	0.7986	0.32	0.5068	0.3694	0.1734	0.5691	0.4055	0.9694	0.5025	0.7104	0.4859	0.3668	0.7335	0.9088	0.8496	0.173	0.5938	0.7366	0.4558	0.0316	0.7533	0.9099	0.2535	0.2929	0.1527	0.1064	0.6581	0.5513	0.8173	0.8582	0.3504	0.8887	0.9083	0.6403	
0.5467	0.6252	0.8467	0.4754	0.3513	0.3592	0.5311	0.775	0.88	0.526	0.1473	0.6737	0.6107	0.994	0.7539	0.3561	0.3293	0.1227	0.6477	0.5221	0.272	0.5578	0.1617	0.3691	0.7649	0.5442	0.6229	0.4792	0.2821	0.6486	0.3267	0.8573	0.7833	0.4901	0.5246	0.0205	0.4258	0.5481	0.8411	0	0.2898	0.3077	0.3733	0.1461	0.0218	0.6255	0.7119	0.6192	0.8063	0.6117	0.1903	0.5463	0.2736	0.8177	0.6792	0.8428	0.8533	0.9995	0.3025	0.6035	0.1493	0.9091	0.5304	0.1284	0.9112	0.3945	0.6264	0.1047	0.2385	0.6874	0.9778	0.6438	0.4812	0.0059	0.6847	0.8086	0.1877	0.8179	0.6452	0.5921	0.1573	0.0258	0.6565	0.4487	0.3522	0.2554	0.2477	0.8001	0.9311	0.4981	0.9509	0.8063	0.7465	0.5228	0.6509	0.9849	0.5407	0.8831	0.687	0.1867	
0.2523	0.0649	0.8924	0.6583	0.1008	0.2459	0.4417	0.4664	0.8997	0.6919	0.4302	0.5969	0.3891	0.2177	0.7029	0.4062	0.5366	0.0222	0.2435	0.4416	0.6442	0.7236	0.5972	0.7752	0.8658	0.5076	0.1337	0.2855	0.6395	0.1132	0.7455	0.0342	0.7011	0.8094	0.5253	0.0622	0.8612	0.1637	0.3101	0.2898	0	0.7733	0.5514	0.4628	0.8409	0.4462	0.9321	0.7698	0.3612	0.5136	0.51	0.9234	0.7602	0.8674	0.6228	0.9941	0.3664	0.8085	0.4804	0.5721	0.942	0.3517	0.7784	0.3658	0.4747	0.7547	0.2863	0.0741	0.0188	0.3977	0.5537	0.0889	0.5842	0.5911	0.4023	0.329	0.4255	0.6576	0.3413	0.4267	0.6203	0.7726	0.045	0.3556	0.4223	0.1036	0.6213	0.3538	0.314	0.9454	0.4217	0.5877	0.2244	0.8373	0.55	0.7814	0.6422	0.5544	0.1798	0.6047	
0.2617	0.8021	0.7967	0.5766	0.6492	0.6841	0.7031	0.3555	0.1574	0.6211	0.1698	0.1768	0.7567	0.346	0.7291	0.5878	0.0796	0.115	0.6353	0.0833	0.0356	0.9699	0.6742	0.6661	0.7395	0.8471	0.822	0.3992	0.0975	0.2446	0.5118	0.744	0.4955	0.1724	0.927	0.5709	0.9281	0.9801	0.8503	0.3077	0.7733	0	0.1959	0.9575	0.6355	0.6328	0.2867	0.0477	0.0797	0.8281	0.5773	0.5918	0.1027	0.5191	0.6248	0.2423	0.5916	0.6317	0.6258	0.9221	0.6814	0.6809	0.2337	0.5048	0.3135	0.6476	0.509	0.6954	0.5267	0.3496	0.926	0.4104	0.7438	0.4603	0.7497	0.7253	0.1867	0.1653	0.5197	0.6869	0.5865	0.5636	0.5434	0.1779	0.6559	0.8804	0.645	0.9802	0.7432	0.5432	0.656	0.0686	0.0866	0.792	0.7379	0.7666	0.1879	0.0014	0.55	0.5955	
0.8123	0.0013	0.7828	0.5789	0.5166	0.7521	0.9438	0.9791	0.3361	0.2356	0.8955	0.9955	0.4361	0.1609	0.8824	0.4854	0.4769	0.6835	0.6626	0.6587	0.8452	0.8255	0.6137	0.6556	0.2656	0.4796	0.0494	0.0063	0.6479	0.3707	0.0237	0.5573	0.1575	0.1216	0.8005	0.6708	0.1845	0.0075	0.4829	0.3733	0.5514	0.1959	0	0.4571	0.8166	0.4907	0.3513	0.7556	0.4247	0.0716	0.6394	0.3263	0.5453	0.0265	0.6884	0.3489	0.5864	0.4675	0.6074	0.0983	0.5676	0.1272	0.9528	0.5059	0.5389	0.8757	0.8789	0.5466	0.4508	0.7109	0.5656	0.6973	0.6864	0.8653	0.5289	0.0369	0.3833	0.5944	0.0446	0.1201	0.721	0.4504	0.2295	0.1534	0.8476	0.7676	0.8517	0.5693	0.4808	0.6304	0.1741	0.1951	0.5857	0.0625	0.9317	0.6456	0.6996	0.4027	0.6165	0.6446	
0.9283	0.6031	0.5293	0.9651	0.117	0.4743	0.6186	0.8756	0.9458	0.5036	0.0555	0.0794	0.7884	0.1038	0.7743	0.4211	0.6574	0.4152	0.2109	0.255	0.872	0.8025	0.6907	0.6103	0.9313	0.5325	0.7157	0.8392	0.1133	0.7899	0.5983	0.4345	0.3142	0.0486	0.0187	0.9499	0.5627	0.4758	0.6375	0.1461	0.4628	0.9575	0.4571	0	0.7444	0.6412	0.7633	0.3248	0.1466	0.161	0.5216	0.1982	0.1263	0.6694	0.5199	0.7298	0.5508	0.1326	0.2003	0.4141	0.7553	0.9291	0.9617	0.2358	0.9215	0.9306	0.8032	0.2273	0.2764	0.2992	0.4651	0.0962	0.1034	0.348	0.2294	0.5821	0.5753	0.5899	0.7736	0.5966	0.5197	0.3852	0.2538	0.7285	0.0669	0.5634	0.4808	0.6399	0.3538	0.9712	0.5683	0.2954	0.8557	0.7424	0.6871	0.3366	0.705	0.7172	0.6491	0.7793	
0.1823	0.6587	0.7964	0.3229	0.1513	0.3686	0.3939	0.436	0.9932	0.2606	0.3709	0.7493	0.0167	0.9814	0.1785	0.1196	0.6881	0.0214	0.6941	0.6681	0.9713	0.5794	0.0492	0.6117	0.8422	0.3851	0.4915	0.694	0.4569	0.1309	0.0548	0.6856	0.2919	0.9669	0.3839	0.957	0.3479	0.9067	0.2814	0.0218	0.8409	0.6355	0.8166	0.7444	0	0.7116	0.0902	0.9513	0.0368	0.7632	0.7248	0.9133	0.1386	0.1031	0.9919	0.887	0.3541	0.8347	0.7545	0.8579	0.6626	0.8548	0.676	0.1598	0.2758	0.3773	0.4314	0.1454	0.1071	0.0716	0.6015	0.0736	0.0424	0.3873	0.8074	0.357	0.3705	0.7519	0.1173	0.167	0.6639	0.8786	0.8233	0.3775	0.7189	0.9218	0.7472	0.152	0.7247	0.6037	0.0242	0.1179	0.4642	0.8922	0.8262	0.7047	0.3138	0.0179	0.4929	0.3855	
0.8401	0.5627	0.4091	0.8832	0.3439	0.0945	0.5185	0.1732	0.5149	0.2917	0.7503	0.559	0.0111	0.1682	0.0988	0.9543	0.0762	0.9706	0.1867	0.9332	0.6311	0.6668	0.7013	0.2247	0.0376	0.1575	0.275	0.3929	0.4715	0.9958	0.3825	0.2792	0.2913	0.1659	0.428	0.6115	0.6598	0.7004	0.7217	0.6255	0.4462	0.6328	0.4907	0.6412	0.7116	0	0.189	0.8155	0.652	0.6689	0.1171	0.3713	0.139	0.0559	0.4577	0.1304	0.8193	0.4624	0.3505	0.6425	0.5486	0.9999	0.7736	0.8855	0.7293	0.8507	0.1548	0.32	0.2311	0.4932	0.8361	0.7679	0.0309	0.5779	0.5354	0.7611	0.6949	0.4865	0.7361	0.3386	0.5648	0.9033	0.4015	0.8812	0.4779	0.8634	0.6253	0.7323	0.0935	0.9653	0.3199	0.6966	0.4523	0.7075	0.0229	0.9044	0.2715	0.2016	0.704	0.6637	
0.2193	0.8626	0.7784	0.8821	0.6747	0.0622	0.7115	0.7443	0.8283	0.6267	0.1268	0.3948	0.9254	0.1128	0.9107	0.6892	0.3064	0.2732	0.2986	0.3479	0.6567	0.5698	0.721	0.1797	0.4516	0.6033	0.9982	0.5334	0.1499	0.5381	0.0351	0.8353	0.8757	0.5615	0.2961	0.9738	0.2713	0.7896	0.2572	0.7119	0.9321	0.2867	0.3513	0.7633	0.0902	0.189	0	0.3157	0.5077	0.5891	0.5482	0.9526	0.6159	0.7815	0.7699	0.1868	0.8006	0.9876	0.0578	0.0349	0.5031	0.6783	0.0304	0.0183	0.5978	0.1909	0.011	0.7686	0.3463	0.5122	0.8679	0.9178	0.9802	0.3955	0.4483	0.4395	0.1952	0.7365	0.025	0.8745	0.008	0.8806	0.8297	0.4117	0.4236	0.3962	0.3918	0.9961	0.6337	0.1602	0.2058	0.0412	0.0287	0.2247	0.5525	0.224	0.2166	0.9671	0.2703	0.5538	
0.0025	0.6405	0.0712	0.3034	0.2487	0.1959	0.0051	0.2022	0.4745	0.6128	0.4488	0.6332	0.5157	0.8806	0.338	0.1024	0.0698	0.0536	0.8099	0.7096	0.5995	0.0372	0.2007	0.1243	0.3556	0.1211	0.3951	0.8755	0.6021	0.5177	0.6665	0.5209	0.9159	0.5632	0.59	0.7801	0.8989	0.1225	0.9722	0.6192	0.7698	0.0477	0.7556	0.3248	0.9513	0.8155	0.3157	0	0.3766	0.3799	0.6633	0.5554	0.6063	0.094	0.3307	0.5902	0.7186	0.6384	0.4532	0.5288	0.7254	0.5861	0.4036	0.5199	0.6666	0.7588	0.9866	0.8684	0.6282	0.1111	0.9983	0.2587	0.2731	0.3762	0.9469	0.5987	0.2789	0.4146	0.735	0.0681	0.7456	0.549	0.5505	0.6732	0.3401	0.5288	0.0379	0.5149	0.3699	0.7894	0.7753	0.4978	0.6443	0.5708	0.4187	0.4	0.0809	0.56	0.2765	0.2862	
0.4235	0.4743	0.2309	0.1814	0.0399	0.0418	0.9607	0.7599	0.8414	0.5525	0.0009	0.4014	0.1609	0.6687	0.9254	0.3843	0.0311	0.7238	0.4454	0.9626	0.6723	0.6702	0.3232	0.0568	0.1797	0.7239	0.7728	0.5037	0.199	0.5917	0.3044	0.3092	0.5264	0.4236	0.5344	0.0544	0.9259	0.9728	0.8945	0.8063	0.3612	0.0797	0.4247	0.1466	0.0368	0.652	0.5077	0.3766	0	0.0169	0.9331	0.5415	0.414	0.0107	0.3062	0.127	0.8012	0.8133	0.746	0.3963	0.7823	0.1548	0.2948	0.2428	0.7187	0.8624	0.0196	0.6688	0.3192	0.5147	0.6668	0.7746	0.4085	0.8097	0.6407	0.7619	0.0851	0.3913	0.8131	0.5234	0.4232	0.8572	0.359	0.9454	0.5766	0.8456	0.1797	0.4152	0.4171	0.9513	0.6237	0.6009	0.8046	0.4546	0.2039	0.3033	0.84	0.1483	0.7097	0.2848	
0.1506	0.3357	0.2808	0.0984	0.2124	0.6901	0.3442	0.4517	0.0552	0.3055	0.7408	0.195	0.8461	0.9281	0.6619	0.3131	0.929	0.8109	0.2188	0.5667	0.0384	0.7966	0.1213	0.1182	0.1636	0.9216	0.0171	0.2294	0.004	0.0277	0.7652	0.1555	0.8192	0.8907	0.3985	0.6376	0.2982	0.5922	0.5534	0.6117	0.5136	0.8281	0.0716	0.161	0.7632	0.6689	0.5891	0.3799	0.0169	0	0.289	0.3388	0.4209	0.0253	0.3561	0.9817	0.0452	0.3539	0.2758	0.1582	0.2189	0.2314	0.8013	0.2739	0.8314	0.2102	0.6815	0.2302	0.3843	0.8187	0.5839	0.8633	0.4681	0.5875	0.198	0.9899	0.3132	0.8397	0.302	0.3516	0.874	0.208	0.1414	0.8811	0.979	0.9534	0.5475	0.7019	0.5928	0.624	0.4511	0.909	0.5696	0.4399	0.9291	0.1146	0.5446	0.1222	0.3333	0.6066	
0.1842	0.3662	0.519	0.0346	0.7017	0.4401	0.1968	0.3946	0.4257	0.6231	0.39	0.027	0.8464	0.7318	0.4517	0.7702	0.0415	0.8169	0.864	0.7995	0.3398	0.0617	0.6658	0.5574	0.6221	0.1556	0.8254	0.1256	0.5075	0.7813	0.7887	0.5473	0.5152	0.102	0.5009	0.0774	0.3317	0.291	0.0062	0.1903	0.51	0.5773	0.6394	0.5216	0.7248	0.1171	0.5482	0.6633	0.9331	0.289	0	0.6262	0.6691	0.3742	0.2981	0.6937	0.0457	0.4681	0.4373	0.4124	0.1667	0.4631	0.0312	0.9242	0.6274	0.2529	0.1413	0.2106	0.2348	0.0106	0.0565	0.9005	0.9902	0.6766	0.5436	0.4643	0.1032	0.2943	0.2283	0.3349	0.8452	0.3233	0.2597	0.5636	0.314	0.1804	0.3057	0.5634	0.1941	0.2216	0.1152	0.1535	0.3163	0.7471	0.9992	0.8442	0.9435	0.1379	0.3625	0.2631	
0.4622	0.621	0.9266	0.3199	0.1405	0.9831	0.3829	0.4538	0.3716	0.2068	0.1563	0.6596	0.4151	0.3152	0.6458	0.1284	0.733	0.6793	0.4404	0.5962	0.2053	0.823	0.7872	0.7061	0.6786	0.8483	0.2396	0.6231	0.949	0.5303	0.2645	0.0901	0.6817	0.5148	0.3126	0.1845	0.908	0.5282	0.9152	0.5463	0.9234	0.5918	0.3263	0.1982	0.9133	0.3713	0.9526	0.5554	0.5415	0.3388	0.6262	0	0.1609	0.8893	0.2869	0.0319	0.3105	0.4512	0.2383	0.873	0.703	0.0911	0.4172	0.8399	0.8855	0.8069	0.3738	0.7536	0.6747	0.4941	0.2059	0.2629	0.625	0.7177	0.1982	0.701	0.5568	0.9276	0.4451	0.7846	0.3954	0.8153	0.8584	0.7646	0.6857	0.2252	0.4265	0.3242	0.8275	0.6364	0.7123	0.4071	0.5018	0.0368	0.3682	0.7715	0.7392	0.0127	0.9777	0.9191	
0.1727	0.7086	0.9201	0.5969	0.7614	0.0535	0.5401	0.1203	0.944	0.3259	0.0465	0.5811	0.476	0.7759	0.8515	0.2418	0.3296	0.3815	0.0968	0.9174	0.9725	0.9131	0.8457	0.1521	0.6918	0.5368	0.6899	0.7972	0.7638	0.8555	0.434	0.4407	0.2937	0.2381	0.1823	0.2655	0.8641	0.7339	0.4033	0.2736	0.7602	0.1027	0.5453	0.1263	0.1386	0.139	0.6159	0.6063	0.414	0.4209	0.6691	0.1609	0	0.4016	0.7825	0.2661	0.9247	0.2753	0.5881	0.7373	0.4594	0.7485	0.939	0.0265	0.3446	0.0835	0.7808	0.5185	0.8931	0.3704	0.7194	0.4017	0.0338	0.9487	0.0139	0.8828	0.4409	0.6233	0.8669	0.9482	0.3269	0.9013	0.4396	0.5751	0.3928	0.7078	0.601	0.0325	0.8588	0.3392	0.8224	0.7117	0.3099	0.9562	0.6153	0.9634	0.3623	0.9146	0.8674	0.1707	
0.3997	0.0966	0.2603	0.4687	0.6358	0.9774	0.5464	0.5674	0.3403	0.0695	0.4555	0.7286	0.4707	0.474	0.6299	0.2996	0.4714	0.7571	0.8968	0.6249	0.7349	0.0952	0.7575	0.8601	0.7411	0.4583	0.8771	0.7517	0.417	0.7475	0.7628	0.2682	0.062	0.7204	0.0762	0.5602	0.1121	0.4825	0.8734	0.8177	0.8674	0.5191	0.0265	0.6694	0.1031	0.0559	0.7815	0.094	0.0107	0.0253	0.3742	0.8893	0.4016	0	0.508	0.9141	0.9678	0.2733	0.0688	0.239	0.3438	0.7333	0.689	0.8218	0.1417	0.7433	0.9171	0.1346	0.5223	0.9712	0.764	0.5372	0.5883	0.1507	0.2373	0.4734	0.3047	0.4832	0.4185	0.0397	0.5908	0.7025	0.5341	0.3874	0.1023	0.3722	0.6165	0.6406	0.7168	0.5271	0.046	0.8251	0.0609	0.3593	0.7431	0.3707	0.2019	0.6752	0.9479	0.1961	
0.1049	0.6392	0.0739	0.4353	0.3494	0.0747	0.9743	0.5945	0.1005	0.3865	0.8921	0.633	0.9501	0.5797	0.1093	0.6887	0.6441	0.4379	0.7532	0.7333	0.95	0.3007	0.4892	0.2194	0.8535	0.4133	0.8088	0.7644	0.6542	0.301	0.3302	0.8659	0.4807	0.7832	0.7213	0.2175	0.7252	0.6407	0.6876	0.6792	0.6228	0.6248	0.6884	0.5199	0.9919	0.4577	0.7699	0.3307	0.3062	0.3561	0.2981	0.2869	0.7825	0.508	0	0.3015	0.4696	0.6469	0.6134	0.455	0.3229	0.9934	0.3182	0.4861	0.0035	0.3394	0.3392	0.6913	0.3353	0.1067	0.6099	0.763	0.9569	0.3759	0.2142	0.4332	0.6398	0.1016	0.0449	0.8215	0.6268	0.933	0.2899	0.0369	0.8322	0.0042	0.6212	0.3807	0.4694	0.2562	0.5626	0.2539	0.7936	0.7143	0.3111	0.5508	0.4837	0.2304	0.6396	0.2207	
0.4084	0.8595	0.9763	0.0183	0.003	0.6758	0.5237	0.0209	0.9632	0.7202	0.7448	0.7685	0.8427	0.1947	0.841	0.0657	0.7467	0.5086	0.4202	0.0027	0.6692	0.1128	0.5146	0.408	0.3243	0.6347	0.6842	0.6766	0.7134	0.1291	0.5902	0.953	0.2389	0.8094	0.9462	0.1866	0.3566	0.2644	0.2639	0.8428	0.9941	0.2423	0.3489	0.7298	0.887	0.1304	0.1868	0.5902	0.127	0.9817	0.6937	0.0319	0.2661	0.9141	0.3015	0	0.5983	0.9411	0.4497	0.5285	0.647	0.7301	0.4579	0.9135	0.0465	0.9176	0.0386	0.9354	0.1057	0.9212	0.1633	0.4678	0.4772	0.1299	0.8337	0.5823	0.4623	0.0047	0.2223	0.9533	0.1226	0.575	0.6936	0.223	0.457	0.0787	0.0647	0.3377	0.5834	0.0171	0.7775	0.3913	0.6171	0.9779	0.0805	0.4958	0.2014	0.6012	0.0631	0.3217	
